//CoDeSys Mapping Export V1.2;;;;;
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name
//Important: change only first, third or fourth column in Excel or add variable name before first ;;;;;
;Тип датчика@13;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1776;MV210_102_3
;Полоса фильтра@13;;Полоса пропускания для фильтра нижних частот;%QB1777;MV210_102_3
;Сдвиг характеристики@13;;Величина смещения измеренного значения;%QD445;MV210_102_3
;Наклон характеристики@13;;Коэффициент масштабирования смещенного значения;%QD446;MV210_102_3
;Верхняя граница@13;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD447;MV210_102_3
;Нижняя граница@13;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD448;MV210_102_3
;Постоянная времени фильтра@13;с;;%QW898;MV210_102_3
Application.GVL_PLC.A21_MV210_102.NewSettings[7];Вход 7 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD450;MV210_102_3
;Тип датчика@14;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1800;MV210_102_3
;Полоса фильтра@14;;Полоса пропускания для фильтра нижних частот;%QB1801;MV210_102_3
;Сдвиг характеристики@14;;Величина смещения измеренного значения;%QD451;MV210_102_3
;Наклон характеристики@14;;Коэффициент масштабирования смещенного значения;%QD452;MV210_102_3
;Верхняя граница@14;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD453;MV210_102_3
;Нижняя граница@14;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD454;MV210_102_3
;Постоянная времени фильтра@14;с;;%QW910;MV210_102_3
Application.GVL_PLC.A21_MV210_102.NewSettings[8];Вход 8 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD456;MV210_102_3
;Тип датчика@15;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1824;MV210_102_3
;Полоса фильтра@15;;Полоса пропускания для фильтра нижних частот;%QB1825;MV210_102_3
;Сдвиг характеристики@15;;Величина смещения измеренного значения;%QD457;MV210_102_3
;Наклон характеристики@15;;Коэффициент масштабирования смещенного значения;%QD458;MV210_102_3
;Верхняя граница@15;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD459;MV210_102_3
;Нижняя граница@15;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD460;MV210_102_3
;Постоянная времени фильтра@15;с;;%QW922;MV210_102_3
Application.GVL_PLC.A21_MV210_102.Ch[1];Вход 1;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID679;MV210_102_3
;Значение;;;%ID679;MV210_102_3
;Циклическое время;;;%IW1360;MV210_102_3
;Код статуса;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2722;MV210_102_3
Application.GVL_PLC.A21_MV210_102.Ch[2];Вход 2;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID681;MV210_102_3
;Значение@1;;;%ID681;MV210_102_3
;Циклическое время@1;;;%IW1364;MV210_102_3
;Код статуса@1;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2730;MV210_102_3
Application.GVL_PLC.A21_MV210_102.Ch[3];Вход 3;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID683;MV210_102_3
;Значение@2;;;%ID683;MV210_102_3
;Циклическое время@2;;;%IW1368;MV210_102_3
;Код статуса@2;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2738;MV210_102_3
Application.GVL_PLC.A21_MV210_102.Ch[4];Вход 4;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID685;MV210_102_3
;Значение@3;;;%ID685;MV210_102_3
;Циклическое время@3;;;%IW1372;MV210_102_3
;Код статуса@3;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2746;MV210_102_3
Application.GVL_PLC.A21_MV210_102.Ch[5];Вход 5;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID687;MV210_102_3
;Значение@4;;;%ID687;MV210_102_3
;Циклическое время@4;;;%IW1376;MV210_102_3
;Код статуса@4;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2754;MV210_102_3
Application.GVL_PLC.A21_MV210_102.Ch[6];Вход 6;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID689;MV210_102_3
;Значение@5;;;%ID689;MV210_102_3
;Циклическое время@5;;;%IW1380;MV210_102_3
;Код статуса@5;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2762;MV210_102_3
Application.GVL_PLC.A21_MV210_102.Ch[7];Вход 7;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID691;MV210_102_3
;Значение@6;;;%ID691;MV210_102_3
;Циклическое время@6;;;%IW1384;MV210_102_3
;Код статуса@6;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2770;MV210_102_3
Application.GVL_PLC.A21_MV210_102.Ch[8];Вход 8;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID693;MV210_102_3
;Значение@7;;;%ID693;MV210_102_3
;Циклическое время@7;;;%IW1388;MV210_102_3
;Код статуса@7;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2778;MV210_102_3
;;;Канал для того, чтобы в мастере срабатывал IoDrvWriteOutputs, без этого не сработает опрос по команде \ восстановлению связи;%QX1848.0;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Exclude;Исключить модуль из опроса;;FALSE - включен, TRUE - выключен;%QX1852.0;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Error;Флаг ошибки;;Признак ошибки опроса модуля;%IX2780.0;MV210_102_4
Application.GVL_PLC.A22_MV210_102.WriteSettings;Записать настройки;;По переднему фронту;%QX1852.1;MV210_102_4
Application.GVL_PLC.A22_MV210_102.ReadSettings;Прочитать настройки;;По переднему фронту;%QX1852.2;MV210_102_4
Application.GVL_PLC.A22_MV210_102.OldSettings[1];Вход 1 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID696;MV210_102_4
;Тип датчика;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%IB2784;MV210_102_4
;Полоса фильтра;;Полоса пропускания для фильтра нижних частот;%IB2785;MV210_102_4
;Сдвиг характеристики;;Величина смещения измеренного значения;%ID697;MV210_102_4
;Наклон характеристики;;Коэффициент масштабирования смещенного значения;%ID698;MV210_102_4
;Верхняя граница;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID699;MV210_102_4
;Нижняя граница;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID700;MV210_102_4
;Постоянная времени фильтра;с;;%IW1402;MV210_102_4
Application.GVL_PLC.A22_MV210_102.OldSettings[2];Вход 2 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID702;MV210_102_4
;Тип датчика@1;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%IB2808;MV210_102_4
;Полоса фильтра@1;;Полоса пропускания для фильтра нижних частот;%IB2809;MV210_102_4
;Сдвиг характеристики@1;;Величина смещения измеренного значения;%ID703;MV210_102_4
;Наклон характеристики@1;;Коэффициент масштабирования смещенного значения;%ID704;MV210_102_4
;Верхняя граница@1;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID705;MV210_102_4
;Нижняя граница@1;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID706;MV210_102_4
;Постоянная времени фильтра@1;с;;%IW1414;MV210_102_4
Application.GVL_PLC.A22_MV210_102.OldSettings[3];Вход 3 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID708;MV210_102_4
;Тип датчика@2;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%IB2832;MV210_102_4
;Полоса фильтра@2;;Полоса пропускания для фильтра нижних частот;%IB2833;MV210_102_4
;Сдвиг характеристики@2;;Величина смещения измеренного значения;%ID709;MV210_102_4
;Наклон характеристики@2;;Коэффициент масштабирования смещенного значения;%ID710;MV210_102_4
;Верхняя граница@2;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID711;MV210_102_4
;Нижняя граница@2;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID712;MV210_102_4
;Постоянная времени фильтра@2;с;;%IW1426;MV210_102_4
Application.GVL_PLC.A22_MV210_102.OldSettings[4];Вход 4 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID714;MV210_102_4
;Тип датчика@3;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%IB2856;MV210_102_4
;Полоса фильтра@3;;Полоса пропускания для фильтра нижних частот;%IB2857;MV210_102_4
;Сдвиг характеристики@3;;Величина смещения измеренного значения;%ID715;MV210_102_4
;Наклон характеристики@3;;Коэффициент масштабирования смещенного значения;%ID716;MV210_102_4
;Верхняя граница@3;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID717;MV210_102_4
;Нижняя граница@3;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID718;MV210_102_4
;Постоянная времени фильтра@3;с;;%IW1438;MV210_102_4
Application.GVL_PLC.A22_MV210_102.OldSettings[5];Вход 5 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID720;MV210_102_4
;Тип датчика@4;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%IB2880;MV210_102_4
;Полоса фильтра@4;;Полоса пропускания для фильтра нижних частот;%IB2881;MV210_102_4
;Сдвиг характеристики@4;;Величина смещения измеренного значения;%ID721;MV210_102_4
;Наклон характеристики@4;;Коэффициент масштабирования смещенного значения;%ID722;MV210_102_4
;Верхняя граница@4;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID723;MV210_102_4
;Нижняя граница@4;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID724;MV210_102_4
;Постоянная времени фильтра@4;с;;%IW1450;MV210_102_4
Application.GVL_PLC.A22_MV210_102.OldSettings[6];Вход 6 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID726;MV210_102_4
;Тип датчика@5;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%IB2904;MV210_102_4
;Полоса фильтра@5;;Полоса пропускания для фильтра нижних частот;%IB2905;MV210_102_4
;Сдвиг характеристики@5;;Величина смещения измеренного значения;%ID727;MV210_102_4
;Наклон характеристики@5;;Коэффициент масштабирования смещенного значения;%ID728;MV210_102_4
;Верхняя граница@5;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID729;MV210_102_4
;Нижняя граница@5;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID730;MV210_102_4
;Постоянная времени фильтра@5;с;;%IW1462;MV210_102_4
Application.GVL_PLC.A22_MV210_102.OldSettings[7];Вход 7 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID732;MV210_102_4
;Тип датчика@6;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%IB2928;MV210_102_4
;Полоса фильтра@6;;Полоса пропускания для фильтра нижних частот;%IB2929;MV210_102_4
;Сдвиг характеристики@6;;Величина смещения измеренного значения;%ID733;MV210_102_4
;Наклон характеристики@6;;Коэффициент масштабирования смещенного значения;%ID734;MV210_102_4
;Верхняя граница@6;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID735;MV210_102_4
;Нижняя граница@6;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID736;MV210_102_4
;Постоянная времени фильтра@6;с;;%IW1474;MV210_102_4
Application.GVL_PLC.A22_MV210_102.OldSettings[8];Вход 8 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID738;MV210_102_4
;Тип датчика@7;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%IB2952;MV210_102_4
;Полоса фильтра@7;;Полоса пропускания для фильтра нижних частот;%IB2953;MV210_102_4
;Сдвиг характеристики@7;;Величина смещения измеренного значения;%ID739;MV210_102_4
;Наклон характеристики@7;;Коэффициент масштабирования смещенного значения;%ID740;MV210_102_4
;Верхняя граница@7;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID741;MV210_102_4
;Нижняя граница@7;ед. изм.;Для унифицированных сигналов тока или напряжения;%ID742;MV210_102_4
;Постоянная времени фильтра@7;с;;%IW1486;MV210_102_4
Application.GVL_PLC.A22_MV210_102.NewSettings[1];Вход 1 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD464;MV210_102_4
;Тип датчика@8;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1856;MV210_102_4
;Полоса фильтра@8;;Полоса пропускания для фильтра нижних частот;%QB1857;MV210_102_4
;Сдвиг характеристики@8;;Величина смещения измеренного значения;%QD465;MV210_102_4
;Наклон характеристики@8;;Коэффициент масштабирования смещенного значения;%QD466;MV210_102_4
;Верхняя граница@8;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD467;MV210_102_4
;Нижняя граница@8;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD468;MV210_102_4
;Постоянная времени фильтра@8;с;;%QW938;MV210_102_4
Application.GVL_PLC.A22_MV210_102.NewSettings[2];Вход 2 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD470;MV210_102_4
;Тип датчика@9;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1880;MV210_102_4
;Полоса фильтра@9;;Полоса пропускания для фильтра нижних частот;%QB1881;MV210_102_4
;Сдвиг характеристики@9;;Величина смещения измеренного значения;%QD471;MV210_102_4
;Наклон характеристики@9;;Коэффициент масштабирования смещенного значения;%QD472;MV210_102_4
;Верхняя граница@9;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD473;MV210_102_4
;Нижняя граница@9;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD474;MV210_102_4
;Постоянная времени фильтра@9;с;;%QW950;MV210_102_4
Application.GVL_PLC.A22_MV210_102.NewSettings[3];Вход 3 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD476;MV210_102_4
;Тип датчика@10;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1904;MV210_102_4
;Полоса фильтра@10;;Полоса пропускания для фильтра нижних частот;%QB1905;MV210_102_4
;Сдвиг характеристики@10;;Величина смещения измеренного значения;%QD477;MV210_102_4
;Наклон характеристики@10;;Коэффициент масштабирования смещенного значения;%QD478;MV210_102_4
;Верхняя граница@10;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD479;MV210_102_4
;Нижняя граница@10;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD480;MV210_102_4
;Постоянная времени фильтра@10;с;;%QW962;MV210_102_4
Application.GVL_PLC.A22_MV210_102.NewSettings[4];Вход 4 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD482;MV210_102_4
;Тип датчика@11;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1928;MV210_102_4
;Полоса фильтра@11;;Полоса пропускания для фильтра нижних частот;%QB1929;MV210_102_4
;Сдвиг характеристики@11;;Величина смещения измеренного значения;%QD483;MV210_102_4
;Наклон характеристики@11;;Коэффициент масштабирования смещенного значения;%QD484;MV210_102_4
;Верхняя граница@11;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD485;MV210_102_4
;Нижняя граница@11;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD486;MV210_102_4
;Постоянная времени фильтра@11;с;;%QW974;MV210_102_4
Application.GVL_PLC.A22_MV210_102.NewSettings[5];Вход 5 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD488;MV210_102_4
;Тип датчика@12;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1952;MV210_102_4
;Полоса фильтра@12;;Полоса пропускания для фильтра нижних частот;%QB1953;MV210_102_4
;Сдвиг характеристики@12;;Величина смещения измеренного значения;%QD489;MV210_102_4
;Наклон характеристики@12;;Коэффициент масштабирования смещенного значения;%QD490;MV210_102_4
;Верхняя граница@12;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD491;MV210_102_4
;Нижняя граница@12;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD492;MV210_102_4
;Постоянная времени фильтра@12;с;;%QW986;MV210_102_4
Application.GVL_PLC.A22_MV210_102.NewSettings[6];Вход 6 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD494;MV210_102_4
;Тип датчика@13;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB1976;MV210_102_4
;Полоса фильтра@13;;Полоса пропускания для фильтра нижних частот;%QB1977;MV210_102_4
;Сдвиг характеристики@13;;Величина смещения измеренного значения;%QD495;MV210_102_4
;Наклон характеристики@13;;Коэффициент масштабирования смещенного значения;%QD496;MV210_102_4
;Верхняя граница@13;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD497;MV210_102_4
;Нижняя граница@13;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD498;MV210_102_4
;Постоянная времени фильтра@13;с;;%QW998;MV210_102_4
Application.GVL_PLC.A22_MV210_102.NewSettings[7];Вход 7 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD500;MV210_102_4
;Тип датчика@14;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB2000;MV210_102_4
;Полоса фильтра@14;;Полоса пропускания для фильтра нижних частот;%QB2001;MV210_102_4
;Сдвиг характеристики@14;;Величина смещения измеренного значения;%QD501;MV210_102_4
;Наклон характеристики@14;;Коэффициент масштабирования смещенного значения;%QD502;MV210_102_4
;Верхняя граница@14;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD503;MV210_102_4
;Нижняя граница@14;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD504;MV210_102_4
;Постоянная времени фильтра@14;с;;%QW1010;MV210_102_4
Application.GVL_PLC.A22_MV210_102.NewSettings[8];Вход 8 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD506;MV210_102_4
;Тип датчика@15;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB2024;MV210_102_4
;Полоса фильтра@15;;Полоса пропускания для фильтра нижних частот;%QB2025;MV210_102_4
;Сдвиг характеристики@15;;Величина смещения измеренного значения;%QD507;MV210_102_4
;Наклон характеристики@15;;Коэффициент масштабирования смещенного значения;%QD508;MV210_102_4
;Верхняя граница@15;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD509;MV210_102_4
;Нижняя граница@15;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD510;MV210_102_4
;Постоянная времени фильтра@15;с;;%QW1022;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Ch[1];Вход 1;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID744;MV210_102_4
;Значение;;;%ID744;MV210_102_4
;Циклическое время;;;%IW1490;MV210_102_4
;Код статуса;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2982;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Ch[2];Вход 2;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID746;MV210_102_4
;Значение@1;;;%ID746;MV210_102_4
;Циклическое время@1;;;%IW1494;MV210_102_4
;Код статуса@1;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2990;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Ch[3];Вход 3;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID748;MV210_102_4
;Значение@2;;;%ID748;MV210_102_4
;Циклическое время@2;;;%IW1498;MV210_102_4
;Код статуса@2;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB2998;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Ch[4];Вход 4;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID750;MV210_102_4
;Значение@3;;;%ID750;MV210_102_4
;Циклическое время@3;;;%IW1502;MV210_102_4
;Код статуса@3;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB3006;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Ch[5];Вход 5;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID752;MV210_102_4
;Значение@4;;;%ID752;MV210_102_4
;Циклическое время@4;;;%IW1506;MV210_102_4
;Код статуса@4;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB3014;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Ch[6];Вход 6;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID754;MV210_102_4
;Значение@5;;;%ID754;MV210_102_4
;Циклическое время@5;;;%IW1510;MV210_102_4
;Код статуса@5;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB3022;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Ch[7];Вход 7;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID756;MV210_102_4
;Значение@6;;;%ID756;MV210_102_4
;Циклическое время@6;;;%IW1514;MV210_102_4
;Код статуса@6;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB3030;MV210_102_4
Application.GVL_PLC.A22_MV210_102.Ch[8];Вход 8;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID758;MV210_102_4
;Значение@7;;;%ID758;MV210_102_4
;Циклическое время@7;;;%IW1518;MV210_102_4
;Код статуса@7;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB3038;MV210_102_4
;;;Канал для того, чтобы в мастере срабатывал IoDrvWriteOutputs, без этого не сработает опрос по команде \ восстановлению связи;%QX2048.0;MV210_212_2
;Исключить модуль из опроса;;FALSE - включен, TRUE - выключен;%QX2048.1;MV210_212_2
;Флаг ошибки;;Признак ошибки опроса модуля;%IX3040.0;MV210_212_2
;Битовая маска входов;;;%ID761;MV210_212_2
;Вход 1;;;%IX3044.0;MV210_212_2
;Вход 2;;;%IX3044.1;MV210_212_2
;Вход 3;;;%IX3044.2;MV210_212_2
;Вход 4;;;%IX3044.3;MV210_212_2
;Вход 5;;;%IX3044.4;MV210_212_2
;Вход 6;;;%IX3044.5;MV210_212_2
;Вход 7;;;%IX3044.6;MV210_212_2
;Вход 8;;;%IX3044.7;MV210_212_2
;Вход 9;;;%IX3045.0;MV210_212_2
;Вход 10;;;%IX3045.1;MV210_212_2
;Вход 11;;;%IX3045.2;MV210_212_2
;Вход 12;;;%IX3045.3;MV210_212_2
;Вход 13;;;%IX3045.4;MV210_212_2
;Вход 14;;;%IX3045.5;MV210_212_2
;Вход 15;;;%IX3045.6;MV210_212_2
;Вход 16;;;%IX3045.7;MV210_212_2
;Вход 17;;;%IX3046.0;MV210_212_2
;Вход 18;;;%IX3046.1;MV210_212_2
;Вход 19;;;%IX3046.2;MV210_212_2
;Вход 20;;;%IX3046.3;MV210_212_2
;Вход 21;;;%IX3046.4;MV210_212_2
;Вход 22;;;%IX3046.5;MV210_212_2
;Вход 23;;;%IX3046.6;MV210_212_2
;Вход 24;;;%IX3046.7;MV210_212_2
;Вход 25;;;%IX3047.0;MV210_212_2
;Вход 26;;;%IX3047.1;MV210_212_2
;Вход 27;;;%IX3047.2;MV210_212_2
;Вход 28;;;%IX3047.3;MV210_212_2
;Вход 29;;;%IX3047.4;MV210_212_2
;Вход 30;;;%IX3047.5;MV210_212_2
;Вход 31;;;%IX3047.6;MV210_212_2
;Вход 32;;;%IX3047.7;MV210_212_2
;Значение;;Размерность и принимаемые значения смотри на вкладке Информация;%ID762;MV210_212_2
;Значение@1;;Размерность и принимаемые значения смотри на вкладке Информация;%ID763;MV210_212_2
;Значение@2;;Размерность и принимаемые значения смотри на вкладке Информация;%ID764;MV210_212_2
;Значение@3;;Размерность и принимаемые значения смотри на вкладке Информация;%ID765;MV210_212_2
;Значение@4;;Размерность и принимаемые значения смотри на вкладке Информация;%ID766;MV210_212_2
;Значение@5;;Размерность и принимаемые значения смотри на вкладке Информация;%ID767;MV210_212_2
;Значение@6;;Размерность и принимаемые значения смотри на вкладке Информация;%ID768;MV210_212_2
;Значение@7;;Размерность и принимаемые значения смотри на вкладке Информация;%ID769;MV210_212_2
;Значение счетчика;;Количество импульсов, детектированных на входе;%ID770;MV210_212_2
;Значение счетчика@1;;Количество импульсов, детектированных на входе;%ID771;MV210_212_2
;Значение счетчика@2;;Количество импульсов, детектированных на входе;%ID772;MV210_212_2
;Значение счетчика@3;;Количество импульсов, детектированных на входе;%ID773;MV210_212_2
;Значение счетчика@4;;Количество импульсов, детектированных на входе;%ID774;MV210_212_2
;Значение счетчика@5;;Количество импульсов, детектированных на входе;%ID775;MV210_212_2
;Значение счетчика@6;;Количество импульсов, детектированных на входе;%ID776;MV210_212_2
;Значение счетчика@7;;Количество импульсов, детектированных на входе;%ID777;MV210_212_2
;Значение счетчика@8;;Количество импульсов, детектированных на входе;%ID778;MV210_212_2
;Значение счетчика@9;;Количество импульсов, детектированных на входе;%ID779;MV210_212_2
;Значение счетчика@10;;Количество импульсов, детектированных на входе;%ID780;MV210_212_2
;Значение счетчика@11;;Количество импульсов, детектированных на входе;%ID781;MV210_212_2
;Значение счетчика@12;;Количество импульсов, детектированных на входе;%ID782;MV210_212_2
;Значение счетчика@13;;Количество импульсов, детектированных на входе;%ID783;MV210_212_2
;Значение счетчика@14;;Количество импульсов, детектированных на входе;%ID784;MV210_212_2
;Значение счетчика@15;;Количество импульсов, детектированных на входе;%ID785;MV210_212_2
;Значение счетчика@16;;Количество импульсов, детектированных на входе;%ID786;MV210_212_2
;Значение счетчика@17;;Количество импульсов, детектированных на входе;%ID787;MV210_212_2
;Значение счетчика@18;;Количество импульсов, детектированных на входе;%ID788;MV210_212_2
;Значение счетчика@19;;Количество импульсов, детектированных на входе;%ID789;MV210_212_2
;Значение счетчика@20;;Количество импульсов, детектированных на входе;%ID790;MV210_212_2
;Значение счетчика@21;;Количество импульсов, детектированных на входе;%ID791;MV210_212_2
;Значение счетчика@22;;Количество импульсов, детектированных на входе;%ID792;MV210_212_2
;Значение счетчика@23;;Количество импульсов, детектированных на входе;%ID793;MV210_212_2
;Сбросить значение;;;%QX2048.2;MV210_212_2
;Сбросить значение@1;;;%QX2048.3;MV210_212_2
;Сбросить значение@2;;;%QX2048.4;MV210_212_2
;Сбросить значение@3;;;%QX2048.5;MV210_212_2
;Сбросить значение@4;;;%QX2048.6;MV210_212_2
;Сбросить значение@5;;;%QX2048.7;MV210_212_2
;Сбросить значение@6;;;%QX2049.0;MV210_212_2
;Сбросить значение@7;;;%QX2049.1;MV210_212_2
;Сбросить счетчик;;;%QX2049.2;MV210_212_2
