folder_title;parent_title;foldertype;parentqueueSize;parentdiscardOldest;parentsamplingInterval;title;devpropname;r;calc;w;calc_out;chan;dataType;accessLevel;objectId;did;prop;cslink;csdid;csprop;;ChosePLC
;FireIgnOff;;;;;bTriggered;bTriggered;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireIgnOff.bTriggered";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireIgnOff";d0214;bTriggered;;;;;
;FireIgnOff;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireIgnOff.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireIgnOff";d0214;bCtrl;;;;;
;FireIgnOff;;;;;bInWork;bInWork;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireIgnOff.bInWork";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireIgnOff";d0214;bInWork;;;;;
;FireIgnOff;;;;;fValue;fValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireIgnOff.fValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireIgnOff";d0214;fValue;;;;;
;FireIgnOff;;;;;fResponseTime;fResponseTime;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireIgnOff.fResponseTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireIgnOff";d0214;fResponseTime;;;;;
FireBurnOff;stBurnProts;;;;;;;;;;;;;;;;;;;;d0211;
;FireBurnOff;;;;;bSoundOn;bSoundOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff.bSoundOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff";d0211;bSoundOn;;;;;
;FireBurnOff;;;;;bCtrlOn;bCtrlOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff.bCtrlOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff";d0211;bCtrlOn;;;;;
;FireBurnOff;;;;;bCheck;bCheck;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff.bCheck";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff";d0211;bCheck;;;;;
;FireBurnOff;;;;;bOff;bOff;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff.bOff";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff";d0211;bOff;;;;;
;FireBurnOff;;;;;bTriggered;bTriggered;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff.bTriggered";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff";d0211;bTriggered;;;;;
;FireBurnOff;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff";d0211;bCtrl;;;;;
;FireBurnOff;;;;;bInWork;bInWork;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff.bInWork";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.FireBurnOff";d0211;bInWork;;;;;
;FireBurnOff;;;;;fValue;fValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireBurnOff.fValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireBurnOff";d0211;fValue;;;;;
;FireBurnOff;;;;;fResponseTime;fResponseTime;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireBurnOff.fResponseTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireBurnOff";d0211;fResponseTime;;;;;
PGasL;stBurnProts;;;;;;;;;;;;;;;;;;;;d0213;
;PGasL;;;;;bSoundOn;bSoundOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL.bSoundOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL";d0213;bSoundOn;;;;;
;PGasL;;;;;bCtrlOn;bCtrlOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL.bCtrlOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL";d0213;bCtrlOn;;;;;
;PGasL;;;;;bCheck;bCheck;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL.bCheck";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL";d0213;bCheck;;;;;
;PGasL;;;;;bOff;bOff;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL.bOff";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL";d0213;bOff;;;;;
;PGasL;;;;;bTriggered;bTriggered;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL.bTriggered";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL";d0213;bTriggered;;;;;
;PGasL;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL";d0213;bCtrl;;;;;
;PGasL;;;;;bInWork;bInWork;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL.bInWork";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PGasL";d0213;bInWork;;;;;
;PGasL;;;;;fValue;fValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PGasL.fValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PGasL";d0213;fValue;;;;;
;PGasL;;;;;fResponseTime;fResponseTime;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PGasL.fResponseTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PGasL";d0213;fResponseTime;;;;;
PAirL;stBurnProts;;;;;;;;;;;;;;;;;;;;d0212;
;PAirL;;;;;bSoundOn;bSoundOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL.bSoundOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL";d0212;bSoundOn;;;;;
;PAirL;;;;;bCtrlOn;bCtrlOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL.bCtrlOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL";d0212;bCtrlOn;;;;;
;PAirL;;;;;bCheck;bCheck;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL.bCheck";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL";d0212;bCheck;;;;;
;PAirL;;;;;bOff;bOff;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL.bOff";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL";d0212;bOff;;;;;
;PAirL;;;;;bTriggered;bTriggered;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL.bTriggered";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL";d0212;bTriggered;;;;;
;PAirL;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL";d0212;bCtrl;;;;;
;PAirL;;;;;bInWork;bInWork;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL.bInWork";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[3].stBurnProts.PAirL";d0212;bInWork;;;;;
;PAirL;;;;;fValue;fValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PAirL.fValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PAirL";d0212;fValue;;;;;
;PAirL;;;;;fResponseTime;fResponseTime;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PAirL.fResponseTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PAirL";d0212;fResponseTime;;;;;
ValveSafety;Group[2];;;;;;;;;;;;;;;;;;;;d0186;
;ValveSafety;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety";d0186;bH;;;;;
;ValveSafety;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety";d0186;bL;;;;;
;ValveSafety;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety";d0186;bCtrl;;;;;
;ValveSafety;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety";d0186;bOpenManual;;;;;
;ValveSafety;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety";d0186;bCloseManual;;;;;
;ValveSafety;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety";d0186;bAuto;;;;;
;ValveSafety;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety";d0186;bBlockOpenOut;;;;;
;ValveSafety;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValveSafety";d0186;bBlockCloseOut;;;;;
ValvePress;Group[2];;;;;;;;;;;;;;;;;;;;d0187;
;ValvePress;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress";d0187;bH;;;;;
;ValvePress;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress";d0187;bL;;;;;
;ValvePress;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress";d0187;bCtrl;;;;;
;ValvePress;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress";d0187;bOpenManual;;;;;
;ValvePress;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress";d0187;bCloseManual;;;;;
;ValvePress;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress";d0187;bAuto;;;;;
;ValvePress;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress";d0187;bBlockOpenOut;;;;;
;ValvePress;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ValvePress";d0187;bBlockCloseOut;;;;;
Valve1;Group[2];;;;;;;;;;;;;;;;;;;;d0185;
;Valve1;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1";d0185;bH;;;;;
;Valve1;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1";d0185;bL;;;;;
;Valve1;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1";d0185;bCtrl;;;;;
;Valve1;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1";d0185;bOpenManual;;;;;
;Valve1;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1";d0185;bCloseManual;;;;;
;Valve1;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1";d0185;bAuto;;;;;
;Valve1;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1";d0185;bBlockOpenOut;;;;;
;Valve1;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Valve1";d0185;bBlockCloseOut;;;;;
Smoke;ALL;;;;;;;;;;;;;;;;;;;;;
_PVac;Smoke;;;;;;;;;;;;;;;;;;;;d0007;
;_PVac;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._PVac.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._PVac";d0007;fNormValue;;;;;
;_PVac;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._PVac.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._PVac";d0007;fInValue;;;;;
;_PVac;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fPVac.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fPVac";d0007;fNormL;;;;;
;_PVac;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fPVac.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fPVac";d0007;fNormH;;;;;
;_PVac;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fPVac.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fPVac";d0007;fTFilter;;;;;
;_PVac;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._PVac.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._PVac";d0007;bSimulation;;;;;
;_PVac;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._PVac.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._PVac";d0007;fSimulValue;;;;;
_O2;Smoke;;;;;;;;;;;;;;;;;;;;d0015;
;_O2;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._O2.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._O2";d0015;fNormValue;;;;;
;_O2;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._O2.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._O2";d0015;fInValue;;;;;
;_O2;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fO2.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fO2";d0015;fNormL;;;;;
;_O2;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fO2.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fO2";d0015;fNormH;;;;;
;_O2;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fO2.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fO2";d0015;fTFilter;;;;;
;_O2;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._O2.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._O2";d0015;bSimulation;;;;;
;_O2;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._O2.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._O2";d0015;fSimulValue;;;;;
_CO;Smoke;;;;;;;;;;;;;;;;;;;;d0016;
;_CO;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._CO.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._CO";d0016;fNormValue;;;;;
;_CO;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._CO.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._CO";d0016;fInValue;;;;;
;_CO;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fCO.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fCO";d0016;fNormL;;;;;
;_CO;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fCO.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fCO";d0016;fNormH;;;;;
;_CO;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fCO.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Smoke_fCO";d0016;fTFilter;;;;;
;_CO;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._CO.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._CO";d0016;bSimulation;;;;;
;_CO;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._CO.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._CO";d0016;fSimulValue;;;;;
_T;Smoke;;;;;;;;;;;;;;;;;;;;d0024;
;_T;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._T.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._T";d0024;fNormValue;;;;;
;_T;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._T.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._T";d0024;bSimulation;;;;;
;_T;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._T.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke._T";d0024;fSimulValue;;;;;
Damper;Smoke;;;;;;;;;;;;;;;;;;;;d1041;
;Damper;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke.Damper.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke.Damper";d1041;bH;;;;;
;Damper;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke.Damper.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke.Damper";d1041;bL;;;;;
;Damper;;;;;bClose;bClose;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke.Damper.bClose";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke.Damper";d1041;bClose;;;;;
;Damper;;;;;bOpen;bOpen;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke.Damper.bOpen";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Smoke.Damper";d1041;bOpen;;;;;
